"b_pred","beta[1]"
-0.207902240017553,-0.169108216873713
-0.0844441794315339,-0.175741510715405
-0.292119102111772,-0.156604826239885
-0.0885881808856745,-0.15677515670372
-0.08752432653175,-0.156752398692768
-0.0997902392710498,-0.155943823588899
-0.183137181943622,-0.155620764758239
-0.0940859697633721,-0.154233375730279
0.144311320768704,-0.149548312005943
0.232416144339313,-0.144161376338577
0.11769406342382,-0.143708382710471
-0.185851928546601,-0.143502350990423
-0.126619445600874,-0.148562579833852
-0.239343475514421,-0.132197414399449
-0.120206056263741,-0.133054956649187
-0.27208934590002,-0.133417023590632
-0.309194946914211,-0.130532183225358
-0.336300324536969,-0.125957114144289
-0.293128497866873,-0.101088303880446
-0.365358040389787,-0.100634069623462
-0.130809744234853,-0.10213635507583
-0.0161032129072354,-0.101330961304736
-0.12495853946957,-0.096979664198735
0.0213088346570345,-0.0988310678425669
0.0762339582159378,-0.0962400696024491
0.330356682754119,-0.106265054417135
0.425047194119127,-0.0984437308484523
0.405257048330428,-0.100882826206353
-0.375268971222545,-0.101635872440578
-0.570018253232592,-0.101638875102971
-0.183004696079556,-0.101683189829702
-0.19268204429319,-0.101774817291359
-0.0600772080250352,-0.10298630393201
-0.0822124415713078,-0.102368237904754
-0.0971766466044416,-0.0998763171200991
-0.203097417369905,-0.0978871112815725
-0.17693644122545,-0.098731957981202
0.06047882739046,-0.0985702388761304
0.0574535728917011,-0.0979975074007353
0.201191783994395,-0.0977714457223929
0.028056188535121,-0.10364633659497
-0.188266600796772,-0.101907729627538
-0.256900006414391,-0.100295388827577
0.109888428096672,-0.100605400922007
0.12187488086644,-0.102135403119986
0.144831029762183,-0.108226185646884
0.069405854045095,-0.101681320760335
0.1688274008317,-0.0803795998715322
0.229952573296444,-0.0817793380885727
0.172388771931035,-0.0845354071374886
0.129579040742204,-0.0760424664756659
-0.232931352289103,-0.073167744949589
0.170095431970762,-0.0763735011643935
0.16414053400903,-0.0725515428129402
0.0508022310170965,-0.0869552662764961
0.00793663836564302,-0.0872388315203971
0.127251452751863,-0.0831916620789827
-0.190176606150438,-0.0833612673807097
-0.239597755431257,-0.0835932183508558
-0.111669689434198,-0.0737162028997368
-0.362915334439129,-0.0729944696855754
-0.426137275815326,-0.0818837622890004
-0.302088885757476,-0.077304830080328
-0.00108804375395823,-0.0732503092001364
-0.00095220969421216,-0.0692733524501044
-0.111575210457634,-0.07373041288325
-0.142643065333979,-0.073798992135759
0.215168718263289,-0.0728928584073456
0.0700215588271573,-0.0513715135928418
-0.154687507991951,-0.0483675861676008
0.0760046423294662,-0.0465167429604302
0.0174869512705634,-0.0469179266576354
0.152330291456387,-0.0504594072780539
-0.191619364448581,-0.0422585289264111
-0.159811289918951,-0.0480196245195192
0.150052690496302,-0.045569922273114
0.0796850343964742,-0.0431293982924248
-0.0176854344222163,-0.0433587447462812
-0.0238809677850713,-0.0433862974964501
0.108945888872989,-0.042684779592147
0.000139460211792043,-0.0412991029474778
0.0621671406870408,-0.0450369140541921
-0.154915586149344,-0.0462061892539438
-0.227171478055266,-0.0461824041183411
0.147830952880702,-0.0461824041183411
0.117134146931679,-0.0469356813541872
-0.122729468766314,-0.0460208915983489
-0.105986609110501,-0.0460208915983489
-0.10053196422195,-0.046586200775973
-0.195572029123235,-0.0465162651753626
0.0343658905339407,-0.0465162651753626
-0.11888093753332,-0.0467354961113047
-0.0595160824086685,-0.0473763433450227
-0.0567264241108369,-0.0472246732232266
-0.153754668109561,-0.046312192389832
-0.195899129752754,-0.0461770940009775
-0.163908159733514,-0.0461843374036907
-0.254545562706049,-0.0466335536110997
-0.109874950378075,-0.0450176241992665
-0.422509126159401,-0.0450176241992665
0.280383333081039,-0.0452245075247188
0.00542264111007744,-0.0490849375777002
0.180932776745413,-0.04775996344249
0.366690840490329,-0.0441943270334785
0.491931227326226,-0.0440488974105392
0.447764705927404,-0.0462395785264876
0.480241177162487,-0.0481890188920304
0.32426447169794,-0.04167855983129
0.331885732472179,-0.0412759981852641
-0.175634840893535,-0.0453805432762852
-0.22813846685051,-0.0524277182627497
-0.203011180458289,-0.0483368287450148
-0.31750175328048,-0.0447830397495157
-0.203046007876263,-0.0449859944106879
-0.252538423675457,-0.0524188293937609
-0.123975403529632,-0.0497585489291069
-0.261368428572412,-0.0445538141936353
0.207929538422734,-0.0422009569184352
0.28323321322636,-0.0424671239404283
0.249562864223548,-0.041480063883272
-0.133566060986635,-0.0353341756905929
-0.249052188754276,-0.0395723145256093
-0.222821094933756,-0.038266626045016
-0.102648262604362,-0.0382491441497766
-0.0739041184874923,-0.0377195540795478
0.21948279818449,-0.0353873942344064
0.163375612598719,-0.0325216942652899
0.315065218151249,-0.0329113322547774
0.324929132852086,-0.0354645278598165
0.13135357660217,-0.0355238397964304
0.0352399305496683,-0.0345123557816198
0.12781311513229,-0.0331136412686566
0.0661367296894144,-0.0239825472039337
-0.184883487725336,-0.0240100039022687
-0.148621433819992,-0.029504147353427
-0.0518366164310181,-0.0294146755852334
0.00562164673230492,-0.0295773521366658
-0.12623881882513,-0.0336055135213642
-0.257338827543617,-0.0307019925267643
-0.269282333367733,-0.0336071841440634
-0.216880679186568,-0.0313124778580356
-0.301856422799673,-0.0311157909763901
-0.296683594868103,-0.0331876771943959
-0.153731955280815,-0.0384944346127202
-0.0392206205391872,-0.036090754742607
-0.00578374810404341,-0.0352786165473285
-0.0537595612942318,-0.0321730716407928
0.189571427240357,-0.036356385864612
0.0166733115634482,-0.0375385272505617
-0.0347413816162449,-0.0368921616243322
-0.184993663065079,-0.0400543548258755
0.093179501393043,-0.0482551942546151
0.112513050321555,-0.0515700142483733
0.0122704692728148,-0.0530449562999152
0.0955152685948054,-0.0495624834543583
-0.205548576422901,-0.0493843393652732
-0.104937228073389,-0.0494162696571153
-0.380289350088559,-0.0495150260760903
-0.489101990123704,-0.0504136559970035
-0.357729884662412,-0.0504579198206028
-0.281330044459587,-0.0505482292271572
-0.194477997370921,-0.0518520899813511
-0.239466502386015,-0.0518364891217475
-0.211092485809059,-0.0480196691425224
-0.201968825475005,-0.045146743307051
-0.354095542850312,-0.0486970304448142
-0.160916701232098,-0.0496033175562894
0.0773501966854082,-0.0463048205104614
-0.0414804174296124,-0.0465326272904677
-0.0933038410498752,-0.0470583876311805
-0.027062464454703,-0.0468063285828157
-0.0321842179338988,-0.0467053534329979
-0.201458345786292,-0.0467053534329979
-0.233020316412179,-0.0467053534329979
-0.306538547390713,-0.0468137167418733
-0.180959382335196,-0.048094180576602
-0.16818449836671,-0.0478453736650203
0.00974590421841849,-0.031376739609882
-0.0873020381259941,-0.0261076977223445
0.0575605606155782,-0.0262609200236988
0.0440239562958116,-0.0258396240792681
0.296746907010588,-0.027351377463454
0.112853865817046,-0.0335338416391812
0.36502742578577,-0.0320345919512191
0.279690056965728,-0.0318308905797811
0.151959157746368,-0.0313302989534922
0.157069298084632,-0.02698904436933
0.0605653869671272,-0.02698904436933
0.0440140998371698,-0.0275683651377962
0.0783200213389455,-0.0273838870227612
-0.233300376430881,-0.0290883786584946
-0.160594698741394,-0.0292320529115423
-0.214962755500262,-0.0292036212833107
-0.147570254672874,-0.0310597673122473
-0.102045799926734,-0.030909925550975
0.0501264819622037,-0.0313523897332579
-0.0332789459989182,-0.0316179589682069
0.0471073227120446,-0.0304937467700303
-0.220713374756747,-0.0323542700195168
-0.217876508787638,-0.0320231988122836
-0.174872137506851,-0.0315111819114874
0.0757863926243879,-0.0323973325559856
0.0381957021799838,-0.0322685805445882
0.0554116277959245,-0.0316634672255216
-0.0458008280217032,-0.031069601082931
0.119527933400585,-0.0318538691797251
0.109805160148026,-0.0332203587721394
0.053670705014872,-0.0333674390440257
-0.215062334250082,-0.0338458516081415
-0.246663983525439,-0.0356489438180646
0.0630660234210452,-0.0341254906196455
0.0657162771287579,-0.0332665893134603
0.119957986849585,-0.0279004255386702
0.0134298162686137,-0.0252522218880076
-0.127114942729557,-0.0245878018552992
-0.092034957855973,-0.0247699060589633
-0.018587346398563,-0.0250115133857529
0.130508235713959,-0.0234391761013094
0.00903918481398158,-0.0239409792042785
0.1174586428326,-0.0230849431224323
-0.018463989040416,-0.0231401747884085
-0.0540920690343943,-0.022004871689235
0.108878329723401,-0.022004871689235
0.111068106129192,-0.0217987448260163
0.286984674821284,-0.0212745807914565
0.189704981568826,-0.0212745807914565
0.214129196640561,-0.0210247811830064
0.29120763786337,-0.0207412921595747
-0.0473507065447535,-0.0199980833073867
-0.0471990960518311,-0.0203579014216325
-0.220589721187922,-0.0203579014216325
-0.160345345025904,-0.0203579014216325
-0.122457756667345,-0.0208938247411566
-0.0155889951970288,-0.0211126863768538
-0.0302254275847466,-0.0216629743010251
-0.0464966830225171,-0.0220938131882845
-0.0681800263752112,-0.0220938131882845
-0.153246590275175,-0.0220938131882845
0.0399598642781905,-0.0219186563442574
0.0695549625154274,-0.022493089396523
0.0726977582972409,-0.022493089396523
-0.324312139995376,-0.0223055942224603
-0.162481902487854,-0.0224317265510747
0.109634487620705,-0.0231511835379515
0.163758949912442,-0.023200915844175
-0.336072192935237,-0.0231212389867659
0.0129020792568809,-0.0231212389867659
-0.10050661825326,0.0774862713146393
-0.0167217050813053,0.0779017076508022
-0.121784239312743,0.076728562470452
-0.0446662528943593,0.076973491870935
-0.00693994166820996,0.0815783916378357
0.0609176785855421,0.0829250310950612
-0.0602890625719071,0.0791542089723159
-0.0990085914795198,0.0804893155897071
-0.12697917267471,0.0760966085803831
-0.133083589472473,0.0831170560181828
-0.219050024450507,0.0829910172486416
-0.297719356594054,0.0821252938280577
-0.387527516789386,0.0866321723709347
-0.349435414241038,0.0880578239822337
-0.19216953487331,0.0872114004196354
-0.265116755447951,0.0872840123757628
-0.100679724173578,0.0872840123757628
-0.0765399345762013,0.0872168885947538
-0.108370659938542,0.086629763268618
-0.067944875413261,0.0864979563038358
0.0692686963728812,0.0870245748769545
0.054885312695151,0.0868009954878757
0.0498834505733502,0.0867413281458429
0.0934961272947403,0.0855531109599509
0.105740953450274,0.0816618875854663
0.137456663308674,0.0809394020598102
0.128053311455759,0.080476844186108
0.0345242766638453,0.080587120739698
0.0606003642817154,0.0808387506415113
0.0551529999552798,0.0828594736584452
0.164771858591766,0.0807198410668464
-0.488852759825693,0.0801725811904019
-0.298132973275896,0.078700936445778
-0.269163065092058,0.0788677269541122
-0.298606112673631,0.079272124911358
-0.33692884430598,0.0856232516906584
-0.5056897755445,0.0872009676055809
-0.469367273335019,0.0716928836263968
-0.479855544615569,0.0716490651253444
-0.465981156305512,0.0817625099295069
-0.432539538642437,0.0787140932475131
-0.329868423802329,0.0867433973724948
-0.187977284555999,0.0897698362187866
-0.149652400652203,0.091204706792014
-0.126247808437831,0.0917012391114218
-0.110229276295047,0.0913329647224888
-0.143112584464337,0.0894660395747468
-0.192350127530935,0.0821992971708384
-0.272532704869362,0.0812021492513969
-0.320180322496716,0.0791196204417955
-0.0581623281084337,0.0727901103106263
-0.0538601860032149,0.0784668189689903
-0.1081044355737,0.0745725492447834
-0.108163766762458,0.083751427465937
-0.131676715885821,0.0854570541777336
-0.103713135777361,0.0814339179859491
-0.115339894269679,0.0799868915308089
-0.105826977031905,0.11393506668684
0.0198651817715505,0.118739978225995
0.00959408169186703,0.120583189862032
-0.0587172141265701,0.120904850917268
-0.411027183724998,0.12091250117899
-0.258602505777524,0.114915086768709
-0.246798282333876,0.122034363406754
-0.182063289461954,0.124242386840414
-0.0979196720355828,0.124838638936945
-0.0849729924897208,0.143301409888649
-0.0985773372779131,0.154057858775898
-0.0978407753422411,0.144345523450437
-0.117023774978968,0.147867075814992
-0.0668918089914548,0.159328991635571
-0.0150507794499674,0.158022978490219
-0.061572692004999,0.156667713049365
-0.105144392614593,0.156798115913767
-0.111633699061149,0.156521526428602
-0.112045051102005,0.157148369276861
-0.0743287307890086,0.156444629635966
-0.117765150093125,0.156067942101509
-0.148780178027093,0.176991759999875
0.0908472129922489,0.137903532862052
0.0690612907795148,0.138862040678724
0.0603908771677514,0.136660490617342
0.0344543867770763,0.140229815686768
-0.142517347223706,0.1401515857324
-0.150661889396568,0.139994506312088
-0.184192841780515,0.13397875355468
-0.281910794124167,0.129363539025127
-0.272788254384261,0.128876022697692
-0.228268587439309,0.135823639060093
-0.260188311787455,0.140328693011528
0.011344831355089,0.140307219556193
0.0525577967408402,0.139669983319322
-0.0508836255980498,0.13724546799681
0.0204272900225962,0.138018682431119
0.0212447026972096,0.138340797027442
-0.0363952062692996,0.139593086873859
-0.0492859170881567,0.139393744417537
-0.0772838544473874,0.137726862088691
-0.0611193879771027,0.140520960054735
0.00211071606875574,0.139865173749681
0.0484878126389534,0.13801227061674
0.0447531046341221,0.126840188894767
-0.047480048796245,0.144287900773223
-0.0473599508895534,0.142550656695785
0.0581474819473523,0.154517769770289
-0.0649535685952125,0.153336318634769
-0.0739904163289351,0.172310011808411
-0.220896704504307,0.166993585863388
0.0311603674514586,0.17286902555643
0.114186223246152,0.17248462428365
0.268860568269561,0.171941336333497
0.304822676086152,0.171631223329148
0.364672065679121,0.170870397775395
0.358744327749956,0.168965400298823
0.368514307428563,0.177815247395971
-0.110185175123261,0.179380697708641
0.0536928732083566,0.182497673246203
0.174323549324474,0.187038626043324
0.14428777623243,0.177258691458279
0.0907040493013598,0.178557984357924
-0.0351916537153394,0.183805604330228
-0.0853645582999577,0.180333134039774
-0.0717645572526787,0.181766318048861
-0.0703299847153116,0.180424211595922
-0.085903398676056,0.174968725428892
-0.0249689691388932,0.170210471657403
-0.102427268086656,0.177387592387651
0.0118923245813457,0.178407452206623
0.0126081787018742,0.179739677440843
0.199365436180787,0.179780811854817
0.165835099901337,0.178216110895894
0.145821833715661,0.179002413167302
0.11941529890463,0.182066398744956
0.00555444587090817,0.182618764737483
-0.0415292717595997,0.180043066535932
-0.0754563952266244,0.178864471400928
0.0504597706629034,0.179141459517426
0.0781948050209357,0.179351377681661
0.0699183654893028,0.18001368979637
0.079066860764188,0.177892611872206
-0.0498190214853647,0.151737152788731
-0.0492393801847145,0.147866640376787
-0.0363620811895145,0.14998821191108
-0.0576018503028584,0.138336667996794
-0.0699965481501624,0.137751150317088
-0.0258935988900224,0.139600205751505
0.0285134450870513,0.138459636147383
0.0488138851515647,0.138703841856073
-0.0378976845359243,0.134417850023483
-0.188722403034787,0.128622425617521
-0.0972632921428815,0.131250040178747
-0.089065923191654,0.135672863210467
-0.152503395358319,0.130332858648662
-0.104335691402468,0.145810970065871
-0.0554054300061425,0.145361701426933
0.0447006549148503,0.145354592240335
0.306432708697626,0.14480924445317
0.316667433315736,0.14494140493372
0.173271686571789,0.148084869837639
0.204042046855443,0.148341129661935
0.215049458910761,0.151306417669627
0.123854355202762,0.150876569148234
0.10834108195958,0.143822014579817
0.100380797001457,0.148785671422788
-0.0380640484525868,0.150222894000628
0.304807971213538,0.149549460051011
0.319499928536029,0.127086839650574
0.289426732063705,0.13860276308201
0.143841459222798,0.13311366655181
0.0634481494198394,0.135315474700991
-0.0982047151282313,0.142122407407984
-0.0563858152825493,0.142558463495282
-0.125841931709923,0.138521624748337
-0.0262224809728069,0.144901781801671
-0.109627380790809,0.144816284623869
-0.124712319145191,0.144837005553015
-0.167551434130109,0.147826858013934
-0.148041438880046,0.14566493302951
-0.230142731863278,0.13834702006493
-0.19386750048635,0.139525322136802
-0.183947521075784,0.142155231941028
-0.184277247678638,0.14184888337815
-0.353839402702168,0.140893411023928
-0.31465604104135,0.140865965307123
-0.310084049004333,0.142426342385749
-0.167028711212562,0.143091314759505
-0.164838656410409,0.143369944118583
-0.172545650946869,0.143437279293385
-0.0996002386075496,0.146693495979704
-0.0306241250409667,0.146858328116536
-0.0144652197610414,0.147770342657759
-0.114748235392619,0.149555131291434
-0.0334409522392895,0.149349780104563
-0.101741778339405,0.149517653437172
-0.0280324278463932,0.149461909324431
-0.0316222468938565,0.149461909324431
-0.184764912364058,0.149461909324431
-0.0858728906409176,0.149880094079906
-0.0100015212611424,0.149783520394673
-0.214812977366557,0.150241232064594
-0.075235327944453,0.150386280356353
0.117958995870123,0.150399291854708
-0.182014454532133,0.150392377436147
-0.209965201790334,0.150612281593845
-0.230057680785309,0.153862436410247
-0.0802313708774115,0.149254190640981
-0.148102860732042,0.148467357606853
-0.133950411996748,0.148886483706215
-0.0695110089232822,0.147326987226553
-0.200272206308521,0.13727279894195
-0.242917469582937,0.14254982201174
-0.269934549533584,0.145811560184475
-0.269374944808961,0.147322136642725
-0.267832983669678,0.149024094467074
-0.269051463300785,0.15284757236363
-0.330286140844601,0.153445820648428
-0.102163506377457,0.152796249579992
-0.244957685739747,0.155162438485079
-0.246873423637722,0.152249006434463
-0.242929460648987,0.153029185084962
-0.172488670728258,0.152763565440767
-0.0536650941835829,0.155408116516038
-0.0668489734885297,0.156128214462038
-0.0393090980786155,0.156688188200733
0.0241959781826326,0.156493647422979
-0.0388860990548101,0.156497289617376
-0.0837730850755726,0.155061956135917
-0.0724561260777084,0.155176208290505
-0.143700820281748,0.164499907361377
-0.172615616017551,0.169433501628116
0.160763687493284,0.170520334230681
-0.124528325427089,0.168870654196341
-0.143720930487198,0.168714959971777
-0.15515628763567,0.168462737296397
-0.149892431574622,0.163280896159092
-0.131442670537132,0.163497798596031
-0.19801770240044,0.14895017554872
-0.0918381637253459,0.138743224929318
-0.093377633509932,0.149774975280325
-0.0679780941336326,0.145606140365276
-0.179997173276513,0.146337353100328
-0.304054460348932,0.146201431184364
-0.225332666674224,0.144332541509841
-0.22760006522575,0.149994144462305
-0.172258544853385,0.157967928966476
-0.397509688048745,0.157750879144403
-0.408880868640951,0.155245176764978
-0.272946998467511,0.155543351217526
-0.271609229260837,0.155930607280725
-0.268124424989465,0.154329047280353
-0.109351933278782,0.15207697693046
-0.0921536961405935,0.153563975056915
-0.109074774265668,0.150604688194784
-0.179109844954463,0.152081034216751
-0.188611440427865,0.152363747505981
-0.185732339047749,0.146996894935494
-0.112712088144553,0.140146155455712
-0.205846705094948,0.146268439147678
-0.233253814157148,0.146241037806546
-0.22545884756617,0.149105688715678
-0.0797475080605427,0.151961601659816
-0.158708782372974,0.1489834090752
-0.160016824657457,0.150185936625539
-0.134945510512922,0.150664796976375
-0.000419175302276959,0.155614932845898
-0.0224362192546991,0.157797837503303
0.0474554870612542,0.157951887397177
0.0283589911478701,0.158679511740804
0.0720484001741758,0.164385587125356
0.113421771719092,0.164512814138172
0.104127181752178,0.171077304437469
-0.014718859459564,0.167086653411443
-0.0179435741441498,0.164360563879398
0.0535040537990715,0.165550635479625
-0.0564222788072765,0.166308001304133
-0.0189854579850594,0.171087572759031
-0.00748778585245057,0.171469577734494
0.0234617102256136,0.171324179020606
0.0242452950551549,0.171266644481262
-0.136439685492616,0.17128726938399
0.0367697433371145,0.171176258411225
-0.0933967149236405,0.171176258411225
-0.107479961402063,0.171325115973594
0.0162747939417817,0.171682513025858
0.118821191754964,0.171771158943078
0.146817634583175,0.168135586863824
0.134142715100353,0.16807727173513
0.0849540632562276,0.167856331351485
0.208631322621383,0.167913792678675
-0.0424460795285819,0.160033528416075
-0.0310723119821353,0.157778362998653
-0.0191223486821609,0.157729041743052
0.0412424408972921,0.160512681049353
0.0295810063278454,0.159298878692847
0.0371690700146245,0.158799473794163
0.00909031399384104,0.158145844634896
-0.00324646285977864,0.16003833209949
-0.0483956721766735,0.160628567482983
-0.133451729140618,0.160222011718769
-0.177307327074507,0.157254737091047
-0.0900043893382961,0.154090265746336
-0.112051020764273,0.154580768613832
-0.334718909556867,0.154247538056276
-0.274650942059569,0.152234994941361
0.0251093050631286,0.151690810823958
0.0273456181080133,0.152883543882378
0.0181821013543227,0.151745604615721
0.0190292003011619,0.150836795340849
-0.0198925183327527,0.150935617870429
-0.154214020657036,0.152525075757905
-0.0922835361673697,0.151897368686867
-0.15989266223651,0.153190255754665
-0.0876834952588634,0.153036325393935
0.0286679717113567,0.162982926499436
0.0330913053712002,0.158447443070446
0.0898866767916678,0.158812308105998
0.342950677371844,0.154762407105457
0.377160523341427,0.152490783885159
0.321927086750631,0.152923221481183
0.181636325303509,0.153767837130067
0.151368648952806,0.152058878551274
0.15714726607125,0.151978057367655
0.175382763319573,0.151088674641687
0.215635100545217,0.150435627598159
0.321178814446458,0.149846518775208
0.36339347768606,0.150000140913258
0.206782435582271,0.147307620604462
0.0654664101714664,0.149586585513965
0.00192147723176023,0.150299098686614
0.0846870113596988,0.148018186739827
-0.10824559377318,0.144233961204916
-0.106838787274239,0.149990100899442
-0.119771640456159,0.147702578726419
0.137868658522575,0.143873575493534
-0.038271710099101,0.163972229744109
-0.0684698497954362,0.166555303402544
-0.00330703597528154,0.183797662880955
0.0732348972217855,0.164925129534312
0.085303425151782,0.167287489222887
-0.0034973257740841,0.170624625346285
-0.191081335089903,0.16993988945574
-0.218174251294804,0.168858421700627
-0.288112448966145,0.167592264250727
-0.217454640477106,0.170382450991447
-0.307114339097402,0.1735492421191
-0.348753121914061,0.16872414586517
-0.196920134713134,0.176891761106115
-0.242069733331772,0.186827347134961
-0.350916693464949,0.168818801107921
-0.317576276241239,0.16038318607497
-0.301533992205041,0.160732800113929
-0.284966730566953,0.151051930424376
-0.294370069846244,0.14751459454468
-0.306645602850366,0.15398607539599
-0.264688792045449,0.153788944115791
0.109987233393167,0.152816300073907
0.176838804504881,0.148899119759583
0.242610132065223,0.148012470118299
0.277115489932274,0.150446370250823
0.276264148704011,0.149053853434057
0.293063593628005,0.148623164168506
0.296430022674443,0.148394222881571
0.110992580436466,0.14646897113146
0.00718851294986879,0.151677795799063
-0.134112981293147,0.149713690310551
-0.00194483813346717,0.157481200765503
0.0589955543226156,0.157813666979565
0.0605580039453587,0.157628410349307
0.0145776448487825,0.157089354558517
0.00694273116781421,0.155454318057511
0.0176100776753392,0.158045467823048
0.00347374206061973,0.15308476541711
0.0703235309579282,0.155883289004268
0.0271514760832669,0.155966277249179
-0.0152804784446887,0.158478935523082
0.109526841678266,0.158463968427099
0.116231458633057,0.149512481515155
-0.107807739389877,0.141571019846647
-0.133954595679152,0.141150838964818
-0.177304482636985,0.139151957834552
-0.218234896038084,0.137335935176192
-0.320440258000655,0.135759004749918
-0.159689720948477,0.130900527347076
-0.379154941402505,0.128075269071802
-0.394965492542279,0.127670261536496
-0.437378220447282,0.131451095495816
-0.140800803329056,0.130616196098231
-0.0997316691213459,0.148022116115335
-0.0975022517612112,0.138598056490627
-0.0801163753535461,0.124353891170697
-0.0576229979447264,0.129837734090299
-0.0741631545811806,0.130502301686515
-0.103523292430118,0.114606119131071
-0.0911931277982775,0.115395934438537
0.0694700181648849,0.115386541630144
0.0471260004968684,0.120249268367479
0.0836905055886814,0.120651915287658
0.0207354854652423,0.109985574461545
-0.199657210338901,0.111869607161324
-0.262566423128173,0.114011036050182
-0.371241268388027,0.12179691788616
-0.336663282724544,0.124103266806306
-0.358294551098862,0.127923417008412
-0.399399229490466,0.121596721407888
-0.32973915477857,0.119252349355848
-0.274091537406858,0.118515211443278
-0.131218578470944,0.11788678103112
-0.158660485613894,0.118385122768421
-0.182381287107056,0.117598113323312
-0.133161476475439,0.122993267632637
-0.0925124119601864,0.125109598337866
-0.171573508594742,0.132960979550495
-0.172110122345817,0.132632686568956
-0.188306960912449,0.132577120322613
-0.128324121827999,0.118232111278988
-0.132564232888641,0.119719952311482
-0.165389021201039,0.116729602734915
-0.143117443152222,0.110880101947244
-0.158227971469544,0.114351056192763
-0.11334936086651,0.0996338554651744
-0.105666713093855,0.0989684788034191
0.0255876563087767,0.100588546441833
-0.00634383388917648,0.100176609135863
-0.0947525964302048,0.103701628404533
-0.13800513848237,0.10033393721476
-0.154469879556175,0.101761191990186
-0.180145294272102,0.105131390476147
-0.166008889850392,0.108725675719352
-0.0421771609983341,0.102706795108063
0.174591942298662,0.104172322378036
0.123427307034434,0.100889725304844
0.0881681622497504,0.102379424567233
0.10433818026328,0.103714722538401
0.0494237260426794,0.101401987026515
-0.0212383795235991,0.103142915423431
0.0512930783510762,0.10493347558324
0.0659851283420276,0.104201489348611
0.0680838477470364,0.105253942671297
0.112793854106408,0.105417438617966
0.0791621708711123,0.105614091418623
0.135431485474364,0.109674198027453
0.131774277735219,0.106347849041288
0.174078026990864,0.104799909340958
0.221229434666387,0.103802174514004
0.228575474432915,0.0962452361182635
0.181697649546187,0.092751071826168
0.220142259880779,0.09384217248293
0.228021441548848,0.0949207348072649
0.0257803294331444,0.0920159861163911
-0.000183427660485533,0.093684070294344
0.109768546317079,0.0938741356019805
0.161956237469949,0.0936975378424224
0.171326486739526,0.0906349030634305
0.158644712877552,0.0907304137347833
0.138209860284437,0.090047511170006
0.180716489182052,0.098169604308601
0.161582289763952,0.0988208873714641
0.22419829814901,0.108149613192187
0.248681378306325,0.110956763727527
0.197204252742401,0.133464703766183
0.00854208441361336,0.124684836191236
0.0230351506991392,0.126845652214629
0.0165194770501034,0.126012071840302
0.309271361583083,0.121248951093354
0.283547613757732,0.120850788987169
0.204538339768038,0.122956779085774
0.151204538777153,0.128429454520026
0.144109319984018,0.131091855249791
0.129119291474759,0.133402156452084
0.203154002354057,0.131137852237658
0.282067695061799,0.131117693912688
0.296054922896264,0.125915510095102
0.234352795678149,0.125879236329236
0.222714978089176,0.136601872292
0.0702323644802884,0.13762945386165
0.105311463046733,0.139531193706629
0.134778595426484,0.13862164488939
0.262666340523033,0.162526057762195
0.233871501996445,0.158834932246231
0.268830771374535,0.158573621374809
0.231510463039815,0.15932286955421
0.3589135388466,0.144146057147747
0.316118692833677,0.14416867856599
0.352359137819922,0.146036169554841
0.355930746304594,0.150444061059356
0.381401994824308,0.150696408762855
0.400303987479682,0.150980953151148
0.446926912461147,0.146042391339539
0.359536395898652,0.144253378119424
0.243962199436771,0.149736970229847
0.237976147070778,0.156443336897101
0.228257526625474,0.152451182101069
0.238421350449582,0.14815501576785
0.233749434756917,0.144889503959446
0.232519231016448,0.145413054262653
0.186409390026884,0.133755914574327
0.16717585489107,0.130256222500422
0.210421937136202,0.117138697698351
-0.0608850009412378,0.120403733144122
-0.119834824721722,0.127479069165971
-0.00577976935513873,0.132782796575805
-0.000317186843801536,0.132919264754832
-0.0302011500458845,0.132307515369257
0.0355524670281081,0.133386136816042
0.0138565893088252,0.133815774750277
0.0532941315801572,0.133288097880813
-0.0313953734300693,0.132910487033795
-0.0386960131496514,0.132432787415468
0.0404482193936314,0.132404197559808
0.0238651100507131,0.132248969310045
0.0586461827386333,0.132008908735504
0.0228971406543037,0.131873272481445
-0.026207974211019,0.131838163901395
-0.0144525043804524,0.131838163901395
-0.0307283041913444,0.131634321628911
-0.069874157520659,0.131634321628911
-0.0555993329393106,0.131587941322417
-0.0993207336927489,0.13173566804495
-0.196783025640327,0.131787798798773
-0.155106821676494,0.131733565844368
-0.0684702502888684,0.131733565844368
-0.0931573360021526,0.131733565844368
-0.102330534425999,0.131733565844368
-0.117002800977552,0.131791261136795
0.0848613946879222,0.131791261136795
-0.0126327482631816,0.131679441972485
-0.00370579580435626,0.131891494967389
-0.0218756994162241,0.13176722492719
-0.0678137423580421,0.13176722492719
-0.0652183632583932,0.131748811732322
-0.0623362389696432,0.131806239616591
-0.0642837660332451,0.131806239616591
-0.0841105422027262,0.131076491407196
-0.0770218966939345,0.131562977842007
-0.0626551543976412,0.130778113047965
-0.134855270992459,0.13109858543748
-0.0993447590086005,0.131768845851789
-0.0922006590182931,0.128200394970282
-0.145216444580631,0.130296964718336
-0.0169120525001128,0.13109219695615
0.0139097197771693,0.131060457587639
0.0160282096907761,0.132399067966371
-0.00160153707921269,0.13250548232428
-0.0126858543699941,0.132920399262182
-0.0649038848690318,0.13241223612767
-0.0523482127038448,0.131382520528836
-0.0310833389599047,0.131462378960378
-0.0190355892922741,0.131500869011812
